id,user_id,date,time_of_day,age,device_type,subscription_tier,experience_level,is_weekend,time_spent_minutes,tasks_attempted,tasks_completed,avg_time_per_task_seconds,focus_score,interruption_count,battery_level,network_quality,screen_brightness,notification_count,goal_completed,completion_rate
2026,61,2024-09-06,Evening,45,iOS,Basic,Advanced,0,49.8,8,5,300.0,55.0,1.0,29.0,4,29,3,1,0.625
2027,61,2024-09-06,Morning,45,iOS,Basic,Advanced,0,25.1,4,4,300.0,63.0,2.0,31.0,4,64,1,0,1.0
2028,61,2024-09-07,Evening,45,iOS,Basic,Advanced,1,42.0,5,2,300.0,38.0,0.0,22.0,4,62,2,1,0.4
2029,61,2024-09-07,Morning,45,iOS,Basic,Advanced,1,33.0,2,2,300.0,78.0,0.0,41.0,3,66,2,0,1.0
2030,61,2024-09-08,Afternoon,45,iOS,Basic,Advanced,1,16.7,7,2,147.0,69.0,4.0,88.0,3,89,1,0,0.2857142857142857
2031,61,2024-09-08,Evening,45,iOS,Basic,Advanced,1,27.5,1,0,0.0,84.0,0.0,74.0,3,65,2,0,0.0
2032,61,2024-09-08,Morning,45,iOS,Basic,Advanced,1,17.8,6,1,138.0,60.0,1.0,49.0,5,84,4,0,0.16666666666666666
2033,61,2024-09-09,Afternoon,45,iOS,Basic,Advanced,0,28.0,1,1,300.0,35.0,1.0,54.0,5,58,1,1,1.0
2034,61,2024-09-09,Evening,45,iOS,Basic,Advanced,0,28.9,10,6,212.0,63.0,2.0,68.0,4,59,1,1,0.6
2035,61,2024-09-10,Afternoon,45,iOS,Basic,Advanced,0,24.2,5,3,300.0,34.0,2.0,29.0,4,29,1,0,0.6
2036,61,2024-09-10,Evening,45,iOS,Basic,Advanced,0,11.4,4,2,203.0,30.0,0.0,25.0,5,57,2,1,0.5
2037,61,2024-09-11,Afternoon,45,iOS,Basic,Advanced,0,12.7,4,1,256.0,67.0,0.0,80.0,4,81,1,1,0.25
2038,61,2024-09-12,Afternoon,45,iOS,Basic,Advanced,0,27.3,2,1,300.0,39.0,2.0,57.0,4,100,0,1,0.5
2039,61,2024-09-12,Morning,45,iOS,Basic,Advanced,0,36.9,8,4,300.0,33.0,0.0,39.0,3,89,1,0,0.5
2040,61,2024-09-13,Afternoon,45,iOS,Basic,Advanced,0,31.2,4,2,300.0,58.0,2.0,27.0,4,72,3,0,0.5
2041,61,2024-09-13,Evening,45,iOS,Basic,Advanced,0,48.1,3,1,300.0,53.0,1.0,67.0,5,41,8,0,0.3333333333333333
2042,61,2024-09-14,Afternoon,45,iOS,Basic,Advanced,1,28.6,2,0,0.0,49.0,0.0,78.0,4,70,1,1,0.0
2043,61,2024-09-14,Evening,45,iOS,Basic,Advanced,1,15.6,3,2,300.0,84.0,0.0,53.0,4,48,1,1,0.6666666666666666
2044,61,2024-09-16,Evening,45,iOS,Basic,Advanced,0,24.4,3,3,300.0,72.0,0.0,64.0,5,92,4,0,1.0
2045,61,2024-09-16,Morning,45,iOS,Basic,Advanced,0,19.7,5,5,240.0,47.0,2.0,75.0,5,38,3,1,1.0
2046,61,2024-09-17,Afternoon,45,iOS,Basic,Advanced,0,30.4,5,2,300.0,55.0,1.0,58.0,3,71,1,1,0.4
2047,61,2024-09-17,Evening,45,iOS,Basic,Advanced,0,31.2,4,4,300.0,30.0,4.0,37.0,3,81,4,0,1.0
2048,61,2024-09-17,Morning,45,iOS,Basic,Advanced,0,43.4,1,1,300.0,49.0,2.0,23.0,4,78,0,1,1.0
2049,61,2024-09-18,Evening,45,iOS,Basic,Advanced,0,40.9,7,5,300.0,65.0,3.0,37.0,3,92,3,0,0.7142857142857143
2050,61,2024-09-18,Morning,45,iOS,Basic,Advanced,0,31.4,4,2,300.0,36.0,0.0,26.0,5,94,1,1,0.5
2051,61,2024-09-19,Evening,45,iOS,Basic,Advanced,0,30.6,5,4,300.0,100.0,2.0,45.0,4,57,3,1,0.8
2052,61,2024-09-19,Morning,45,iOS,Basic,Advanced,0,8.9,5,1,88.0,59.0,4.0,65.0,4,41,2,0,0.2
2053,61,2024-09-20,Afternoon,45,iOS,Basic,Advanced,0,26.2,5,4,300.0,38.0,1.0,94.0,4,50,4,1,0.8
2054,61,2024-09-20,Evening,45,iOS,Basic,Advanced,0,30.2,8,4,251.0,52.0,0.0,55.0,3,88,3,0,0.5
2055,61,2024-09-20,Morning,45,iOS,Basic,Advanced,0,26.8,1,1,300.0,67.0,3.0,88.0,3,68,1,1,1.0
2056,61,2024-09-21,Afternoon,45,iOS,Basic,Advanced,1,35.3,1,1,300.0,29.0,2.0,84.0,4,76,6,0,1.0
2057,61,2024-09-21,Evening,45,iOS,Basic,Advanced,1,37.0,7,4,293.0,43.0,2.0,37.0,5,65,1,0,0.5714285714285714
2058,61,2024-09-22,Evening,45,iOS,Basic,Advanced,1,21.6,1,1,300.0,43.0,0.0,66.0,4,61,3,0,1.0
2059,61,2024-09-23,Afternoon,45,iOS,Basic,Advanced,0,37.2,6,4,300.0,40.0,1.0,94.0,4,69,3,0,0.6666666666666666
2060,61,2024-09-23,Morning,45,iOS,Basic,Advanced,0,47.7,4,4,300.0,40.0,2.0,78.0,4,89,3,1,1.0
2061,61,2024-09-24,Afternoon,45,iOS,Basic,Advanced,0,35.5,7,4,300.0,45.0,1.0,69.0,2,39,5,0,0.5714285714285714
2062,61,2024-09-24,Evening,45,iOS,Basic,Advanced,0,14.3,5,2,158.0,68.0,2.0,40.0,3,88,1,0,0.4
2063,61,2024-09-24,Morning,45,iOS,Basic,Advanced,0,36.0,1,1,300.0,45.0,0.0,87.0,4,62,1,0,1.0
2064,61,2024-09-25,Afternoon,45,iOS,Basic,Advanced,0,25.3,3,0,0.0,64.0,0.0,92.0,3,75,6,1,0.0
2065,61,2024-09-25,Evening,45,iOS,Basic,Advanced,0,33.9,2,0,0.0,57.0,1.0,61.0,3,100,5,1,0.0
2066,61,2024-09-25,Morning,45,iOS,Basic,Advanced,0,32.9,4,2,300.0,48.0,2.0,35.0,4,55,3,1,0.5
2067,61,2024-09-26,Afternoon,45,iOS,Basic,Advanced,0,25.6,2,0,0.0,58.0,5.0,20.0,4,54,4,1,0.0
2068,61,2024-09-26,Evening,45,iOS,Basic,Advanced,0,26.5,1,1,300.0,44.0,5.0,43.0,3,90,5,0,1.0
2069,61,2024-09-26,Morning,45,iOS,Basic,Advanced,0,29.8,2,2,300.0,39.0,1.0,64.0,5,60,2,1,1.0
2070,61,2024-09-27,Afternoon,45,iOS,Basic,Advanced,0,26.9,3,3,300.0,71.0,0.0,69.0,5,100,6,0,1.0
2071,61,2024-09-27,Morning,45,iOS,Basic,Advanced,0,33.2,6,3,287.0,66.0,2.0,36.0,5,66,2,0,0.5
2072,61,2024-09-28,Afternoon,45,iOS,Basic,Advanced,1,24.0,5,1,300.0,59.0,1.0,75.0,4,68,1,0,0.2
2073,61,2024-09-29,Evening,45,iOS,Basic,Advanced,1,16.7,2,0,0.0,57.0,2.0,27.0,4,100,3,1,0.0
2074,61,2024-09-29,Morning,45,iOS,Basic,Advanced,1,7.2,3,1,182.0,22.0,0.0,35.0,5,100,3,0,0.3333333333333333
2075,61,2024-09-30,Afternoon,45,iOS,Basic,Advanced,0,18.4,5,4,204.0,59.0,1.0,70.0,3,85,0,1,0.8
2076,61,2024-09-30,Evening,45,iOS,Basic,Advanced,0,28.9,2,1,300.0,26.0,2.0,28.0,4,83,1,1,0.5
2077,61,2024-09-30,Morning,45,iOS,Basic,Advanced,0,23.2,4,2,300.0,62.0,3.0,86.0,3,73,3,0,0.5
2078,62,2024-09-01,Evening,35,Web,Basic,Beginner,1,33.1,2,1,300.0,56.0,1.0,85.0,5,84,3,0,0.5
2079,62,2024-09-02,Afternoon,35,Web,Basic,Beginner,0,5.9,3,0,0.0,63.0,0.0,56.0,5,20,1,1,0.0
2080,62,2024-09-02,Evening,35,Web,Basic,Beginner,0,5.0,1,0,0.0,59.0,1.0,71.0,5,46,2,1,0.0
2081,62,2024-09-02,Morning,35,Web,Basic,Beginner,0,30.3,1,0,0.0,43.0,0.0,53.0,4,69,3,1,0.0
2082,62,2024-09-03,Afternoon,35,Web,Basic,Beginner,0,10.8,3,1,202.0,44.0,3.0,95.0,4,24,1,1,0.3333333333333333
2083,62,2024-09-04,Evening,35,Web,Basic,Beginner,0,19.0,3,1,300.0,86.0,3.0,71.0,5,91,1,0,0.3333333333333333
2084,62,2024-09-05,Afternoon,35,Web,Basic,Beginner,0,17.3,1,0,0.0,46.0,2.0,91.0,3,84,4,1,0.0
2085,62,2024-09-05,Evening,35,Web,Basic,Beginner,0,14.3,4,2,273.0,66.0,1.0,91.0,5,58,1,0,0.5
2086,62,2024-09-05,Morning,35,Web,Basic,Beginner,0,31.6,1,1,300.0,71.0,0.0,37.0,3,79,3,0,1.0
2087,62,2024-09-06,Afternoon,35,Web,Basic,Beginner,0,10.5,4,1,145.0,46.0,1.0,72.0,5,85,3,0,0.25
2088,62,2024-09-07,Morning,35,Web,Basic,Beginner,1,25.2,4,1,300.0,63.0,4.0,62.0,5,90,2,0,0.25
2089,62,2024-09-08,Evening,35,Web,Basic,Beginner,1,18.8,4,2,275.0,48.0,1.0,78.0,3,55,3,1,0.5
2090,62,2024-09-09,Afternoon,35,Web,Basic,Beginner,0,22.0,4,0,0.0,77.0,0.0,47.0,4,75,1,0,0.0
2091,62,2024-09-09,Evening,35,Web,Basic,Beginner,0,12.8,3,2,257.0,70.0,1.0,42.0,3,67,2,0,0.6666666666666666
2092,62,2024-09-09,Morning,35,Web,Basic,Beginner,0,13.9,3,0,0.0,46.0,0.0,66.0,2,75,1,1,0.0
2093,62,2024-09-10,Evening,35,Web,Basic,Beginner,0,32.1,1,0,0.0,72.0,1.0,65.0,4,55,1,0,0.0
2094,62,2024-09-11,Afternoon,35,Web,Basic,Beginner,0,9.1,3,0,0.0,62.0,0.0,73.0,4,50,2,1,0.0
2095,62,2024-09-12,Afternoon,35,Web,Basic,Beginner,0,19.7,4,3,300.0,81.0,1.0,34.0,4,69,4,1,0.75
2096,62,2024-09-13,Afternoon,35,Web,Basic,Beginner,0,23.8,2,1,300.0,83.0,0.0,33.0,3,90,3,1,0.5
2097,62,2024-09-13,Morning,35,Web,Basic,Beginner,0,5.0,6,2,76.0,72.0,3.0,41.0,4,92,2,1,0.3333333333333333
2098,62,2024-09-14,Afternoon,35,Web,Basic,Beginner,1,15.8,1,0,0.0,51.0,2.0,79.0,4,38,3,0,0.0
2099,62,2024-09-15,Afternoon,35,Web,Basic,Beginner,1,17.0,3,0,0.0,86.0,3.0,51.0,3,100,2,0,0.0
2100,62,2024-09-16,Afternoon,35,Web,Basic,Beginner,0,28.8,2,0,0.0,59.0,0.0,53.0,4,43,2,1,0.0
2101,62,2024-09-16,Evening,35,Web,Basic,Beginner,0,18.1,3,2,300.0,46.0,1.0,53.0,4,76,2,1,0.6666666666666666
2102,62,2024-09-16,Morning,35,Web,Basic,Beginner,0,35.6,1,1,300.0,72.0,2.0,52.0,2,56,1,0,1.0
2103,62,2024-09-17,Morning,35,Web,Basic,Beginner,0,22.3,3,0,0.0,54.0,0.0,59.0,3,53,2,1,0.0
2104,62,2024-09-19,Afternoon,35,Web,Basic,Beginner,0,38.7,2,1,300.0,68.0,1.0,25.0,5,65,1,1,0.5
2105,62,2024-09-19,Evening,35,Web,Basic,Beginner,0,5.0,3,2,137.0,68.0,3.0,75.0,2,69,2,0,0.6666666666666666
2106,62,2024-09-19,Morning,35,Web,Basic,Beginner,0,11.0,1,1,300.0,73.0,2.0,65.0,4,93,1,0,1.0
2107,62,2024-09-20,Morning,35,Web,Basic,Beginner,0,5.0,3,2,89.0,75.0,0.0,32.0,4,87,2,1,0.6666666666666666
2108,62,2024-09-21,Afternoon,35,Web,Basic,Beginner,1,5.0,1,0,0.0,79.0,0.0,91.0,4,91,1,0,0.0
2109,62,2024-09-22,Morning,35,Web,Basic,Beginner,1,5.0,4,3,79.0,61.0,2.0,57.0,3,95,2,1,0.75
2110,62,2024-09-24,Morning,35,Web,Basic,Beginner,0,22.2,1,1,300.0,31.0,0.0,82.0,3,85,3,0,1.0
2111,62,2024-09-25,Afternoon,35,Web,Basic,Beginner,0,9.3,6,5,43.0,68.0,0.0,90.0,2,52,6,1,0.8333333333333334
2112,62,2024-09-25,Evening,35,Web,Basic,Beginner,0,20.7,2,1,300.0,53.0,2.0,75.0,5,84,0,1,0.5
2113,62,2024-09-25,Morning,35,Web,Basic,Beginner,0,8.4,5,2,53.0,82.0,,53.0,5,70,3,1,0.4
2114,62,2024-09-26,Afternoon,35,Web,Basic,Beginner,0,7.6,3,1,112.0,65.0,0.0,56.0,4,39,5,0,0.3333333333333333
2115,62,2024-09-26,Morning,35,Web,Basic,Beginner,0,13.2,5,3,165.0,59.0,0.0,46.0,5,45,2,0,0.6
2116,62,2024-09-27,Evening,35,Web,Basic,Beginner,0,7.5,3,1,106.0,87.0,4.0,34.0,4,64,2,0,0.3333333333333333
2117,62,2024-09-27,Morning,35,Web,Basic,Beginner,0,13.2,1,1,300.0,69.0,0.0,64.0,4,65,1,1,1.0
2118,62,2024-09-29,Morning,35,Web,Basic,Beginner,1,25.9,1,0,0.0,55.0,0.0,69.0,5,52,1,0,0.0
2119,62,2024-09-30,Afternoon,35,Web,Basic,Beginner,0,24.4,2,1,300.0,63.0,0.0,69.0,2,31,0,1,0.5
2120,63,2024-09-01,Afternoon,35,Android,Premium,Beginner,1,47.0,8,0,0.0,14.0,2.0,37.0,4,74,6,0,0.0
2121,63,2024-09-01,Morning,35,Android,Premium,Beginner,1,24.0,2,0,0.0,45.0,2.0,23.0,4,44,3,0,0.0
2122,63,2024-09-02,Afternoon,35,Android,Premium,Beginner,0,23.8,6,2,,28.0,4.0,84.0,4,83,6,0,0.3333333333333333
2123,63,2024-09-02,Evening,35,Android,Premium,Beginner,0,27.7,7,1,290.0,37.0,2.0,46.0,4,69,3,0,0.14285714285714285
2124,63,2024-09-02,Morning,35,Android,Premium,Beginner,0,5.0,6,1,30.0,25.0,2.0,27.0,4,65,1,0,0.16666666666666666
2125,63,2024-09-03,Afternoon,35,Android,Premium,Beginner,0,11.3,3,0,0.0,18.0,4.0,94.0,5,39,1,0,0.0
2126,63,2024-09-03,Evening,35,Android,Premium,Beginner,0,37.9,7,1,300.0,10.0,1.0,45.0,3,56,1,0,0.14285714285714285
2127,63,2024-09-04,Evening,35,Android,Premium,Beginner,0,35.3,4,0,0.0,37.0,3.0,60.0,3,100,1,0,0.0
2128,63,2024-09-04,Morning,35,Android,Premium,Beginner,0,31.6,4,2,300.0,21.0,1.0,61.0,4,100,6,0,0.5
2129,63,2024-09-05,Afternoon,35,Android,Premium,Beginner,0,16.1,3,1,300.0,43.0,6.0,80.0,5,72,0,0,0.3333333333333333
2130,63,2024-09-05,Morning,35,Android,Premium,Beginner,0,17.8,3,0,0.0,39.0,1.0,70.0,4,75,2,0,0.0
2131,63,2024-09-06,Evening,35,Android,Premium,Beginner,0,33.0,8,2,244.0,12.0,0.0,42.0,3,78,4,0,0.25
2132,63,2024-09-07,Evening,35,Android,Premium,Beginner,1,26.9,3,0,0.0,32.0,5.0,23.0,4,68,3,0,0.0
2133,63,2024-09-08,Afternoon,35,Android,Premium,Beginner,1,20.2,3,0,0.0,14.0,3.0,61.0,3,55,4,0,0.0
2134,63,2024-09-09,Afternoon,35,Android,Premium,Beginner,0,21.8,8,1,142.0,31.0,5.0,69.0,5,46,3,0,0.125
2135,63,2024-09-09,Evening,35,Android,Premium,Beginner,0,28.2,3,0,0.0,10.0,2.0,80.0,4,84,3,0,0.0
2136,63,2024-09-10,Evening,35,Android,Premium,Beginner,0,31.7,3,1,300.0,20.0,2.0,41.0,4,90,4,0,0.3333333333333333
2137,63,2024-09-11,Afternoon,35,Android,Premium,Beginner,0,32.3,3,1,300.0,10.0,1.0,51.0,5,90,5,0,0.3333333333333333
2138,63,2024-09-12,Afternoon,35,Android,Premium,Beginner,0,10.7,3,1,207.0,25.0,1.0,40.0,4,92,7,0,0.3333333333333333
2139,63,2024-09-12,Morning,35,Android,Premium,Beginner,0,32.0,2,0,0.0,12.0,3.0,84.0,3,81,8,0,0.0
2140,63,2024-09-13,Afternoon,35,Android,Premium,Beginner,0,34.8,7,1,213.0,28.0,0.0,44.0,3,73,3,0,0.14285714285714285
2141,63,2024-09-13,Morning,35,Android,Premium,Beginner,0,5.0,4,2,81.0,10.0,3.0,28.0,2,72,5,1,0.5
2142,63,2024-09-14,Afternoon,35,Android,Premium,Beginner,1,33.4,3,0,0.0,28.0,3.0,85.0,5,81,4,0,0.0
2143,63,2024-09-14,Morning,35,Android,Premium,Beginner,1,28.0,3,0,0.0,17.0,4.0,36.0,3,66,4,1,0.0
2144,63,2024-09-15,Morning,35,Android,Premium,Beginner,1,44.2,2,1,300.0,13.0,0.0,70.0,5,76,2,0,0.5
2145,63,2024-09-16,Evening,35,Android,Premium,Beginner,0,41.9,5,1,300.0,25.0,2.0,43.0,5,67,4,0,0.2
2146,63,2024-09-16,Morning,35,Android,Premium,Beginner,0,31.6,4,1,300.0,10.0,4.0,90.0,4,60,4,0,0.25
2147,63,2024-09-17,Morning,35,Android,Premium,Beginner,0,37.0,6,2,300.0,33.0,4.0,91.0,5,92,1,1,0.3333333333333333
2148,63,2024-09-18,Afternoon,35,Android,Premium,Beginner,0,17.5,6,0,0.0,24.0,1.0,59.0,5,73,3,1,0.0
2149,63,2024-09-18,Evening,35,Android,Premium,Beginner,0,29.2,7,0,0.0,44.0,0.0,89.0,3,80,9,0,0.0
2150,63,2024-09-19,Afternoon,35,Android,Premium,Beginner,0,26.3,3,0,0.0,46.0,1.0,84.0,5,44,3,1,0.0
2151,63,2024-09-19,Morning,35,Android,Premium,Beginner,0,23.6,4,0,0.0,14.0,4.0,56.0,3,100,3,0,0.0
2152,63,2024-09-20,Afternoon,35,Android,Premium,Beginner,0,17.6,3,0,0.0,13.0,8.0,22.0,3,75,3,0,0.0
2153,63,2024-09-20,Evening,35,Android,Premium,Beginner,0,7.1,8,2,36.0,25.0,2.0,22.0,5,81,3,0,0.25
2154,63,2024-09-20,Morning,35,Android,Premium,Beginner,0,42.3,3,0,0.0,10.0,3.0,,3,67,6,1,0.0
2155,63,2024-09-21,Afternoon,35,Android,Premium,Beginner,1,25.6,2,0,0.0,12.0,3.0,35.0,4,90,0,0,0.0
2156,63,2024-09-21,Evening,35,Android,Premium,Beginner,1,21.4,1,0,0.0,15.0,3.0,32.0,3,67,3,1,0.0
2157,63,2024-09-21,Morning,35,Android,Premium,Beginner,1,24.9,1,0,0.0,12.0,3.0,79.0,3,81,6,0,0.0
2158,63,2024-09-22,Evening,35,Android,Premium,Beginner,1,27.9,4,1,300.0,10.0,1.0,60.0,4,55,8,0,0.25
2159,63,2024-09-22,Morning,35,Android,Premium,Beginner,1,27.4,1,0,0.0,10.0,6.0,70.0,4,61,4,0,0.0
2160,63,2024-09-23,Evening,35,Android,Premium,Beginner,0,31.2,7,3,289.0,21.0,4.0,49.0,4,93,2,0,0.42857142857142855
2161,63,2024-09-24,Afternoon,35,Android,Premium,Beginner,0,12.4,4,0,0.0,33.0,1.0,23.0,5,72,8,0,0.0
2162,63,2024-09-24,Evening,35,Android,Premium,Beginner,0,10.1,5,0,0.0,29.0,0.0,67.0,4,58,2,0,0.0
2163,63,2024-09-24,Morning,35,Android,Premium,Beginner,0,28.6,4,0,0.0,10.0,2.0,94.0,3,66,4,0,0.0
2164,63,2024-09-25,Afternoon,35,Android,Premium,Beginner,0,22.0,3,0,0.0,10.0,1.0,41.0,5,62,5,0,0.0
2165,63,2024-09-25,Morning,35,Android,Premium,Beginner,0,44.2,1,1,300.0,39.0,3.0,83.0,5,92,5,0,1.0
2166,63,2024-09-26,Afternoon,35,Android,Premium,Beginner,0,34.3,4,0,0.0,10.0,3.0,60.0,4,80,6,0,0.0
2167,63,2024-09-26,Evening,35,Android,Premium,Beginner,0,11.1,3,0,0.0,23.0,0.0,40.0,2,94,8,0,0.0
2168,63,2024-09-26,Morning,35,Android,Premium,Beginner,0,15.2,3,0,0.0,17.0,2.0,55.0,2,81,2,0,0.0
2169,63,2024-09-27,Afternoon,35,Android,Premium,Beginner,0,24.6,6,0,0.0,44.0,4.0,20.0,5,100,6,0,0.0
2170,63,2024-09-27,Evening,35,Android,Premium,Beginner,0,48.0,7,1,300.0,10.0,3.0,56.0,4,81,3,0,0.14285714285714285
2171,63,2024-09-30,Evening,35,Android,Premium,Beginner,0,45.4,5,0,0.0,30.0,3.0,69.0,3,74,2,0,0.0
2172,63,2024-09-30,Morning,35,Android,Premium,Beginner,0,22.8,1,0,0.0,42.0,1.0,88.0,3,73,6,0,0.0
2173,64,2024-09-02,Afternoon,40,Web,Free,Beginner,0,5.8,4,3,95.0,41.0,1.0,36.0,5,51,3,0,0.75
2174,64,2024-09-04,Morning,40,Web,Free,Beginner,0,13.0,1,0,0.0,84.0,2.0,78.0,2,75,2,1,0.0
2175,64,2024-09-05,Afternoon,40,Web,Free,Beginner,0,18.5,4,3,300.0,57.0,1.0,43.0,5,100,4,1,0.75
2176,64,2024-09-05,Evening,40,Web,Free,Beginner,0,6.5,3,1,99.0,65.0,0.0,50.0,3,83,2,1,0.3333333333333333
2177,64,2024-09-06,Afternoon,40,Web,Free,Beginner,0,20.2,4,1,300.0,27.0,1.0,72.0,4,73,0,0,0.25
2178,64,2024-09-06,Evening,40,Web,Free,Beginner,0,9.3,1,1,300.0,74.0,0.0,67.0,5,77,0,0,1.0
2179,64,2024-09-08,Evening,40,Web,Free,Beginner,1,14.1,2,0,0.0,54.0,3.0,56.0,4,33,1,0,0.0
2180,64,2024-09-08,Morning,40,Web,Free,Beginner,1,5.0,1,0,0.0,61.0,2.0,66.0,1,73,1,0,0.0
2181,64,2024-09-09,Morning,40,Web,Free,Beginner,0,18.3,3,3,300.0,74.0,1.0,29.0,4,75,0,1,1.0
2182,64,2024-09-10,Afternoon,40,Web,Free,Beginner,0,5.0,2,2,131.0,85.0,0.0,29.0,5,85,5,0,1.0
2183,64,2024-09-10,Morning,40,Web,Free,Beginner,0,31.7,1,1,300.0,57.0,2.0,87.0,4,78,3,1,1.0
2184,64,2024-09-11,Evening,40,Web,Free,Beginner,0,18.0,3,2,300.0,87.0,1.0,75.0,4,100,1,1,0.6666666666666666
2185,64,2024-09-12,Afternoon,40,Web,Free,Beginner,0,16.0,2,1,300.0,46.0,1.0,25.0,4,71,1,0,0.5
2186,64,2024-09-13,Afternoon,40,Web,Free,Beginner,0,11.8,1,1,300.0,63.0,0.0,60.0,5,100,5,1,1.0
2187,64,2024-09-17,Afternoon,40,Web,Free,Beginner,0,8.7,2,2,294.0,55.0,1.0,61.0,4,100,3,0,1.0
2188,64,2024-09-17,Evening,40,Web,Free,Beginner,0,17.5,3,0,0.0,55.0,2.0,73.0,5,84,5,0,0.0
2189,64,2024-09-18,Afternoon,40,Web,Free,Beginner,0,22.5,1,0,0.0,29.0,0.0,93.0,5,100,1,0,0.0
2190,64,2024-09-19,Afternoon,40,Web,Free,Beginner,0,8.0,3,2,154.0,84.0,5.0,83.0,4,64,2,0,0.6666666666666666
2191,64,2024-09-20,Afternoon,40,Web,Free,Beginner,0,27.5,1,1,300.0,57.0,1.0,85.0,3,52,3,0,1.0
2192,64,2024-09-23,Evening,40,Web,Free,Beginner,0,10.2,1,1,300.0,67.0,1.0,42.0,5,68,1,1,1.0
2193,64,2024-09-23,Morning,40,Web,Free,Beginner,0,5.0,1,0,0.0,34.0,2.0,93.0,4,100,0,0,0.0
2194,64,2024-09-24,Morning,40,Web,Free,Beginner,0,12.6,1,1,300.0,21.0,0.0,58.0,4,63,3,1,1.0
2195,64,2024-09-25,Morning,40,Web,Free,Beginner,0,6.7,1,1,300.0,56.0,2.0,83.0,5,20,2,1,1.0
2196,64,2024-09-27,Evening,40,Web,Free,Beginner,0,10.6,3,2,208.0,69.0,0.0,86.0,4,79,3,0,0.6666666666666666
2197,64,2024-09-28,Afternoon,40,Web,Free,Beginner,1,9.9,1,0,0.0,40.0,3.0,73.0,5,100,0,0,0.0
2198,64,2024-09-30,Afternoon,40,Web,Free,Beginner,0,20.1,5,4,216.0,71.0,0.0,61.0,4,57,0,0,0.8
2199,64,2024-09-30,Evening,40,Web,Free,Beginner,0,5.0,3,2,110.0,54.0,2.0,58.0,4,93,1,0,0.6666666666666666
2200,65,2024-09-02,Evening,25,iOS,Premium,Intermediate,0,20.8,4,3,300.0,66.0,1.0,48.0,3,74,0,1,0.75
2201,65,2024-09-02,Morning,25,iOS,Premium,Intermediate,0,5.0,4,2,78.0,45.0,0.0,65.0,4,96,6,0,0.5
2202,65,2024-09-03,Afternoon,25,iOS,Premium,Intermediate,0,24.5,3,2,300.0,32.0,2.0,71.0,2,52,3,1,0.6666666666666666
2203,65,2024-09-03,Morning,25,iOS,Premium,Intermediate,0,23.2,3,0,0.0,46.0,3.0,70.0,3,62,3,1,0.0
2204,65,2024-09-04,Morning,25,iOS,Premium,Intermediate,0,6.1,2,2,237.0,55.0,1.0,82.0,4,37,3,0,1.0
2205,65,2024-09-05,Evening,25,iOS,Premium,Intermediate,0,5.0,1,0,0.0,53.0,2.0,71.0,5,50,4,1,0.0
2206,65,2024-09-06,Afternoon,25,iOS,Premium,Intermediate,0,8.9,4,3,124.0,74.0,1.0,55.0,4,63,0,1,0.75
2207,65,2024-09-06,Morning,25,iOS,Premium,Intermediate,0,17.8,6,4,221.0,20.0,0.0,86.0,5,46,2,0,0.6666666666666666
2208,65,2024-09-07,Evening,25,iOS,Premium,Intermediate,1,14.4,1,0,0.0,59.0,1.0,33.0,1,84,2,1,0.0
2209,65,2024-09-07,Morning,25,iOS,Premium,Intermediate,1,16.2,2,0,0.0,46.0,1.0,55.0,4,58,3,0,0.0
2210,65,2024-09-08,Evening,25,iOS,Premium,Intermediate,1,16.6,2,1,300.0,67.0,3.0,80.0,4,43,4,0,0.5
2211,65,2024-09-11,Evening,25,iOS,Premium,Intermediate,0,10.5,2,1,300.0,96.0,1.0,70.0,2,100,5,0,0.5
2212,65,2024-09-11,Morning,25,iOS,Premium,Intermediate,0,26.0,1,1,300.0,59.0,0.0,32.0,5,88,3,0,1.0
2213,65,2024-09-13,Evening,25,iOS,Premium,Intermediate,0,5.0,3,2,107.0,81.0,1.0,70.0,3,67,1,1,0.6666666666666666
2214,65,2024-09-13,Morning,25,iOS,Premium,Intermediate,0,20.9,1,1,300.0,62.0,0.0,92.0,3,55,0,1,1.0
2215,65,2024-09-15,Evening,25,iOS,Premium,Intermediate,1,13.2,1,0,0.0,36.0,3.0,25.0,5,44,4,0,0.0
2216,65,2024-09-16,Afternoon,25,iOS,Premium,Intermediate,0,20.6,2,2,300.0,51.0,3.0,86.0,4,71,1,0,1.0
2217,65,2024-09-16,Evening,25,iOS,Premium,Intermediate,0,5.0,2,2,192.0,51.0,0.0,62.0,4,54,2,0,1.0
2218,65,2024-09-16,Morning,25,iOS,Premium,Intermediate,0,11.5,1,1,300.0,61.0,1.0,47.0,2,47,0,0,1.0
2219,65,2024-09-17,Afternoon,25,iOS,Premium,Intermediate,0,13.9,3,1,300.0,50.0,2.0,37.0,3,49,0,0,0.3333333333333333
2220,65,2024-09-17,Evening,25,iOS,Premium,Intermediate,0,22.1,1,1,300.0,53.0,0.0,33.0,3,93,0,0,1.0
2221,65,2024-09-17,Morning,25,iOS,Premium,Intermediate,0,12.4,3,2,274.0,44.0,2.0,64.0,4,63,1,1,0.6666666666666666
2222,65,2024-09-19,Morning,25,iOS,Premium,Intermediate,0,5.0,4,4,73.0,55.0,2.0,82.0,2,57,2,1,1.0
2223,65,2024-09-21,Morning,25,iOS,Premium,Intermediate,1,5.0,3,0,0.0,40.0,2.0,59.0,2,92,2,0,0.0
